BOOK_ID,last_name,first_name,title,Date,url
2589,Senior,Henry,Charles Vernon A Transatlantic Tale,1849,"https://archive.org/details/texts?&and[]=Charles%20Vernon%20A%20Transatlantic%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Senior"""
2590,Sergeant,Emily,An Open Foe A Romance,1884,"https://archive.org/details/texts?&and[]=An%20Open%20Foe%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sergeant"""
2591,Sergeant,Emily,Seventy Times Seven A Novel,1888,"https://archive.org/details/texts?&and[]=Seventy%20Times%20Seven%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sergeant"""
2592,Sewell,Anna,Black Beauty His Grooms And Companions The Autobiography Of A Horse Translated From The Original Equine By Anna Sewell,1877,"https://archive.org/details/texts?&and[]=Black%20Beauty%20His%20Grooms%20And%20Companions%20The%20Autobiography%20Of%20A%20Horse%20Translated%20From%20The%20Original%20Equine%20By%20Anna%20Sewell&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2593,Sewell,Elizabeth,Cleve Hall,1855,"https://archive.org/details/texts?&and[]=Cleve%20Hall&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2594,Sewell,Elizabeth,Gertrude,1845,"https://archive.org/details/texts?&and[]=Gertrude&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2595,Sewell,Elizabeth,Katharine Ashton,1854,"https://archive.org/details/texts?&and[]=Katharine%20Ashton&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2596,Sewell,Elizabeth,Margaret Percival,1847,"https://archive.org/details/texts?&and[]=Margaret%20Percival&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2597,Sewell,Elizabeth,Ursula A Tale Of Country Life,1858,"https://archive.org/details/texts?&and[]=Ursula%20A%20Tale%20Of%20Country%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2598,Sewell,William,Hawkstone A Tale Of And For England In 184,1845,"https://archive.org/details/texts?&and[]=Hawkstone%20A%20Tale%20Of%20And%20For%20England%20In%20184&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2599,Sewell,William,The Earls Daughter,1850,"https://archive.org/details/texts?&and[]=The%20Earls%20Daughter&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sewell"""
2600,Shand,Alexander,Fortunes Wheel A Novel,1886,"https://archive.org/details/texts?&and[]=Fortunes%20Wheel%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shand"""
2601,Sharowood,T S,For A King An Historical Romance,1889,"https://archive.org/details/texts?&and[]=For%20A%20King%20An%20Historical%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sharowood"""
2602,Sharp,William,The Sport Of Chance,1888,"https://archive.org/details/texts?&and[]=The%20Sport%20Of%20Chance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sharp"""
2603,Shearer,James,Prinkle And His Friends A Novel,1877,"https://archive.org/details/texts?&and[]=Prinkle%20And%20His%20Friends%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shearer"""
2604,Shee,Martin,Oldcourt A Novel,1829,"https://archive.org/details/texts?&and[]=Oldcourt%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shee"""
2605,Shelley,Mary,Falkner A Novel,1837,"https://archive.org/details/texts?&and[]=Falkner%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2607,Shelley,Mary,Frankenstein Or The Modern Prometheus,1818,"https://archive.org/details/texts?&and[]=Frankenstein%20Or%20The%20Modern%20Prometheus&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2608,Shelley,Mary,Lodore,1835,"https://archive.org/details/texts?&and[]=Lodore&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2609,Shelley,Mary,Mary A Fiction,1788,"https://archive.org/details/texts?&and[]=Mary%20A%20Fiction&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2610,Shelley,Mary,The Fortunes Of Perkin Warbeck A Romance,1830,"https://archive.org/details/texts?&and[]=The%20Fortunes%20Of%20Perkin%20Warbeck%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2611,Shelley,Mary,The Last Man,1826,"https://archive.org/details/texts?&and[]=The%20Last%20Man&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2612,Shelley,Mary,The Wrongs Of Woman Or Maria A Fragment,1798,"https://archive.org/details/texts?&and[]=The%20Wrongs%20Of%20Woman%20Or%20Maria%20A%20Fragment&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2613,Shelley,Mary,Valperga Or The Life And Adventures Of Castruccio Prince Of Lucca,1823,"https://archive.org/details/texts?&and[]=Valperga%20Or%20The%20Life%20And%20Adventures%20Of%20Castruccio%20Prince%20Of%20Lucca&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2614,Shelley,Percy,St Irvyne Or The Rosicrucian A Romance,1811,"https://archive.org/details/texts?&and[]=St%20Irvyne%20Or%20The%20Rosicrucian%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2615,Shelley,Percy,Zastrozzi A Romance,1810,"https://archive.org/details/texts?&and[]=Zastrozzi%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shelley"""
2616,Sheppard,Elizabeth,Charles Auchester,1891,"https://archive.org/details/texts?&and[]=Charles%20Auchester&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheppard"""
2617,Sheppard,Elizabeth,Counterparts Or The Cross Of Love,1854,"https://archive.org/details/texts?&and[]=Counterparts%20Or%20The%20Cross%20Of%20Love&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheppard"""
2618,Sheppard,Elizabeth,Rumour,1858,"https://archive.org/details/texts?&and[]=Rumour&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheppard"""
2619,Sherard,Robert,A Bartered Honour A Novel,1883,"https://archive.org/details/texts?&and[]=A%20Bartered%20Honour%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherard"""
2620,Sherer,Moyle,Tales Of The Wars Of Our Times,1829,"https://archive.org/details/texts?&and[]=Tales%20Of%20The%20Wars%20Of%20Our%20Times&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherer"""
2621,Sherer,Moyle,The Broken Font A Story Of The Civil War,1836,"https://archive.org/details/texts?&and[]=The%20Broken%20Font%20A%20Story%20Of%20The%20Civil%20War&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherer"""
2622,Sherer,Moyle,The Story Of A Life,1825,"https://archive.org/details/texts?&and[]=The%20Story%20Of%20A%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherer"""
2623,Sheridan,Frederick,Shot Or The Ghosts Seat At Deymont,1866,"https://archive.org/details/texts?&and[]=Shot%20Or%20The%20Ghosts%20Seat%20At%20Deymont&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheridan"""
2624,Sheridan,Caroline,Aims And Ends And Oonagh Lynch,1832,"https://archive.org/details/texts?&and[]=Aims%20And%20Ends%20And%20Oonagh%20Lynch&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sheridan"""
2625,Sherwood,Mary,Roxobel,1831,"https://archive.org/details/texts?&and[]=Roxobel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherwood"""
2626,Sherwood,Mary,The Lady Of The Manor Being A Series Of Conversations On The Subject Of Confirmation Intended For The Use Of Middle And Higher Ranks Of Young Females,1825,"https://archive.org/details/texts?&and[]=The%20Lady%20Of%20The%20Manor%20Being%20A%20Series%20Of%20Conversations%20On%20The%20Subject%20Of%20Confirmation%20Intended%20For%20The%20Use%20Of%20Middle%20And%20Higher%20Ranks%20Of%20Young%20Females&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sherwood"""
2627,Shew,Elizabeth,If Men Were Wise,1894,"https://archive.org/details/texts?&and[]=If%20Men%20Were%20Wise&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shew"""
2628,Shillaber,Benjamin,Knitting Work A Web Of Many Textures Wrought,1859,"https://archive.org/details/texts?&and[]=Knitting%20Work%20A%20Web%20Of%20Many%20Textures%20Wrought&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shillaber"""
2629,Shillaber,Benjamin,Life And Sayings Of Mrs Partington And Others Of The Family,1854,"https://archive.org/details/texts?&and[]=Life%20And%20Sayings%20Of%20Mrs%20Partington%20And%20Others%20Of%20The%20Family&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shillaber"""
2630,Shipton,Helen,Alston Crucis,1893,"https://archive.org/details/texts?&and[]=Alston%20Crucis&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shipton"""
2631,Shorthouse,Joseph,John Inglesant A Romance,1881,"https://archive.org/details/texts?&and[]=John%20Inglesant%20A%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Shorthouse"""
2632,Siddons,Henry,The Maid Wife And Widow A Tale,1806,"https://archive.org/details/texts?&and[]=The%20Maid%20Wife%20And%20Widow%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Siddons"""
2633,Siddons,Henry,Virtuous Poverty A Tale,1804,"https://archive.org/details/texts?&and[]=Virtuous%20Poverty%20A%20Tale&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Siddons"""
2634,Sidney,Philip,The Ruling Passion A Comic Story Of The Sixteenth Century,1821,"https://archive.org/details/texts?&and[]=The%20Ruling%20Passion%20A%20Comic%20Story%20Of%20The%20Sixteenth%20Century&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sidney"""
2635,Sigourney,Lydia,Lucy Howards Journal,1858,"https://archive.org/details/texts?&and[]=Lucy%20Howards%20Journal&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney"""
2636,Sigourney,Lydia,Myrtis With Other Etchings And Sketchings,1846,"https://archive.org/details/texts?&and[]=Myrtis%20With%20Other%20Etchings%20And%20Sketchings&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney"""
2637,Sigourney,Lydia,Sketch Of Connecticut Forty Years Since,1824,"https://archive.org/details/texts?&and[]=Sketch%20Of%20Connecticut%20Forty%20Years%20Since&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney"""
2638,Sigourney,Lydia,Sketches,1836,"https://archive.org/details/texts?&and[]=Sketches&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney"""
2639,Sigourney,Lydia,Water Drops,1848,"https://archive.org/details/texts?&and[]=Water%20Drops&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sigourney"""
2640,Sime,William,Haco The Dreamer A Tale Of Scotch University Life,1884,"https://archive.org/details/texts?&and[]=Haco%20The%20Dreamer%20A%20Tale%20Of%20Scotch%20University%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sime"""
2641,Simms,William,As Good A Comedy Or The Tennesseans Story,1852,"https://archive.org/details/texts?&and[]=As%20Good%20A%20Comedy%20Or%20The%20Tennesseans%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2642,Simms,William,Charlemont Or The Pride Of The Village A Tale Of Kentucky,1856,"https://archive.org/details/texts?&and[]=Charlemont%20Or%20The%20Pride%20Of%20The%20Village%20A%20Tale%20Of%20Kentucky&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2643,Simms,William,Count Julian Or The Last Days Of The Goth,1845,"https://archive.org/details/texts?&and[]=Count%20Julian%20Or%20The%20Last%20Days%20Of%20The%20Goth&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2644,Simms,William,Eutaw A Sequel To The Forayers Or The Raid Of The Dog Days A Tale Of The Revolution,1856,"https://archive.org/details/texts?&and[]=Eutaw%20A%20Sequel%20To%20The%20Forayers%20Or%20The%20Raid%20Of%20The%20Dog%20Days%20A%20Tale%20Of%20The%20Revolution&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2645,Simms,William,Helen Halsey Or The Swamp State Of Conelachita A Tale Of The Borders,1845,"https://archive.org/details/texts?&and[]=Helen%20Halsey%20Or%20The%20Swamp%20State%20Of%20Conelachita%20A%20Tale%20Of%20The%20Borders&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2646,Simms,William,Marie De Berniere A Tale Of The Crescent City,1853,"https://archive.org/details/texts?&and[]=Marie%20De%20Berniere%20A%20Tale%20Of%20The%20Crescent%20City&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2647,Simms,William,Martin Faber,1833,"https://archive.org/details/texts?&and[]=Martin%20Faber&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2648,Simms,William,Southward Ho A Spell Of Sunshine,1854,"https://archive.org/details/texts?&and[]=Southward%20Ho%20A%20Spell%20Of%20Sunshine&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2649,Simms,William,The Cassique Of Kiawah A Colonial Romance,1859,"https://archive.org/details/texts?&and[]=The%20Cassique%20Of%20Kiawah%20A%20Colonial%20Romance&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2650,Simms,William,The Forayers Or The Raid Of The Dog Days,1855,"https://archive.org/details/texts?&and[]=The%20Forayers%20Or%20The%20Raid%20Of%20The%20Dog%20Days&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2651,Simms,William,The Golden Christmas A Chronicle Of St Johns Berkeley,1852,"https://archive.org/details/texts?&and[]=The%20Golden%20Christmas%20A%20Chronicle%20Of%20St%20Johns%20Berkeley&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2652,Simms,William,The Lily And The Totem Or The Huguenots In Florida A Series Of Sketches Picturesque And Historical Of The Colonies Of Coligni In North America,1850,"https://archive.org/details/texts?&and[]=The%20Lily%20And%20The%20Totem%20Or%20The%20Huguenots%20In%20Florida%20A%20Series%20Of%20Sketches%20Picturesque%20And%20Historical%20Of%20The%20Colonies%20Of%20Coligni%20In%20North%20America&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2653,Simms,William,The Prima Donna A Passage From City Life,1844,"https://archive.org/details/texts?&and[]=The%20Prima%20Donna%20A%20Passage%20From%20City%20Life&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2654,Simms,William,Vasconselos A Romance Of The New World,1853,"https://archive.org/details/texts?&and[]=Vasconselos%20A%20Romance%20Of%20The%20New%20World&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simms"""
2655,Simpson,John,The Lily Of Paris Or The Kings Nurse,1849,"https://archive.org/details/texts?&and[]=The%20Lily%20Of%20Paris%20Or%20The%20Kings%20Nurse&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Simpson"""
2656,Sinclair,Catherine,Beatrice Or The Unknown Relatives,1852,"https://archive.org/details/texts?&and[]=Beatrice%20Or%20The%20Unknown%20Relatives&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sinclair"""
2657,Sinclair,Catherine,Cross Purposes A Novel,1855,"https://archive.org/details/texts?&and[]=Cross%20Purposes%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sinclair"""
2658,Sinclair,Catherine,Modern Flirtations Or A Month At Harrowgate,1841,"https://archive.org/details/texts?&and[]=Modern%20Flirtations%20Or%20A%20Month%20At%20Harrowgate&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sinclair"""
2659,Sinnett,Alfred,United A Novel,1886,"https://archive.org/details/texts?&and[]=United%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Sinnett"""
2660,Skene,Felicia,The Tutors Ward A Novel,1851,"https://archive.org/details/texts?&and[]=The%20Tutors%20Ward%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Skene"""
2661,Slingsby,Henry,My Grandmothers Guests And Their Tales,1825,"https://archive.org/details/texts?&and[]=My%20Grandmothers%20Guests%20And%20Their%20Tales&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Slingsby"""
2662,Smart,Henry,A False Start A Novel,1887,"https://archive.org/details/texts?&and[]=A%20False%20Start%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2663,Smart,Henry,At Fault,1883,"https://archive.org/details/texts?&and[]=At%20Fault&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2664,Smart,Henry,Beatrice And Benedick A Romance Of The Crimea,1891,"https://archive.org/details/texts?&and[]=Beatrice%20And%20Benedick%20A%20Romance%20Of%20The%20Crimea&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2665,Smart,Henry,Bitter Is The Rind,1870,"https://archive.org/details/texts?&and[]=Bitter%20Is%20The%20Rind&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2666,Smart,Henry,Bound To Win A Tale Of The Turf,1877,"https://archive.org/details/texts?&and[]=Bound%20To%20Win%20A%20Tale%20Of%20The%20Turf&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2667,Smart,Henry,Broken Bonds,1874,"https://archive.org/details/texts?&and[]=Broken%20Bonds&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2668,Smart,Henry,Cecile Or Modern Idolaters,1871,"https://archive.org/details/texts?&and[]=Cecile%20Or%20Modern%20Idolaters&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2669,Smart,Henry,From Post To Finish A Novel,1884,"https://archive.org/details/texts?&and[]=From%20Post%20To%20Finish%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2670,Smart,Henry,Hard Lines A Novel,1883,"https://archive.org/details/texts?&and[]=Hard%20Lines%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2671,Smart,Henry,Long Odds A Novel,1889,"https://archive.org/details/texts?&and[]=Long%20Odds%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2672,Smart,Henry,Courtship In Seventeen Hundred And Twenty In Eighteen Hundred And Sixty,1876,"https://archive.org/details/texts?&and[]=Courtship%20In%20Seventeen%20Hundred%20And%20Twenty%20In%20Eighteen%20Hundred%20And%20Sixty&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2673,Smart,Henry,Saddle And Sabre A Novel,1887,"https://archive.org/details/texts?&and[]=Saddle%20And%20Sabre%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2674,Smart,Henry,Sunshine And Snow A Novel,1878,"https://archive.org/details/texts?&and[]=Sunshine%20And%20Snow%20A%20Novel&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2675,Smart,Henry,Tie And Trick A Melodramatic Story,1886,"https://archive.org/details/texts?&and[]=Tie%20And%20Trick%20A%20Melodramatic%20Story&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
2676,Smart,Henry,Two Kisses,1875,"https://archive.org/details/texts?&and[]=Two%20Kisses&and[]=mediatype%3A%22texts%22&and[]=creator%3A""Smart"""
